0,1
qs1,0.05542755126953125
qs2,0.10636425018310547
qs3,0.10324811935424805
qs4,0.09746980667114258
qs5,0.07915019989013672
merge1,0.09263038635253906
partition_sort,0.070770263671875
qs1,0.05501723289489746
qs2,0.09314322471618652
qs3,0.09456300735473633
qs4,0.07304739952087402
qs5,0.07750940322875977
merge1,0.09377193450927734
partition_sort,0.06998825073242188
qs1,0.0557096004486084
qs2,0.09304523468017578
qs3,0.09661364555358887
qs4,0.07363057136535645
qs5,0.07605099678039551
merge1,0.09242129325866699
partition_sort,0.06540656089782715
qs1,0.05466294288635254
qs2,0.09617424011230469
qs3,0.09131550788879395
qs4,0.07840752601623535
qs5,0.08113503456115723
merge1,0.0941004753112793
partition_sort,0.06664824485778809
qs1,0.05382728576660156
qs2,0.09094572067260742
qs3,0.09397172927856445
qs4,0.07409524917602539
qs5,0.07662725448608398
merge1,0.09328794479370117
partition_sort,0.06650853157043457
qs1,0.055788278579711914
qs2,0.09319257736206055
qs3,0.09128069877624512
qs4,0.07557034492492676
qs5,0.0754997730255127
merge1,0.09429335594177246
partition_sort,0.06768465042114258
qs1,0.0522770881652832
qs2,0.09624767303466797
qs3,0.09046530723571777
qs4,0.07758331298828125
qs5,0.07563900947570801
merge1,0.09220004081726074
partition_sort,0.06605410575866699
qs1,0.0545196533203125
qs2,0.09406900405883789
qs3,0.09444618225097656
qs4,0.07108950614929199
qs5,0.07627010345458984
merge1,0.0925445556640625
partition_sort,0.06571650505065918
qs1,0.0536196231842041
qs2,0.09210920333862305
qs3,0.09572577476501465
qs4,0.07663655281066895
qs5,0.07848262786865234
merge1,0.0933537483215332
partition_sort,0.06611132621765137
qs1,0.05446577072143555
qs2,0.09532761573791504
qs3,0.08964371681213379
qs4,0.07346701622009277
qs5,0.07727718353271484
merge1,0.09293985366821289
partition_sort,0.06580543518066406
qs1,0.05334019660949707
qs2,0.09826993942260742
qs3,0.09671306610107422
qs4,0.07751321792602539
qs5,0.0773463249206543
merge1,0.09510064125061035
partition_sort,0.0670173168182373
qs1,0.05317378044128418
qs2,0.09092092514038086
qs3,0.09024620056152344
qs4,0.08045363426208496
qs5,0.0752112865447998
merge1,0.09210753440856934
partition_sort,0.06508898735046387
qs1,0.05381059646606445
qs2,0.09087896347045898
qs3,0.08839130401611328
qs4,0.07223939895629883
qs5,0.07573533058166504
merge1,0.09251832962036133
partition_sort,0.06472015380859375
qs1,0.052842140197753906
qs2,0.09237146377563477
qs3,0.08987307548522949
qs4,0.07680058479309082
qs5,0.0820612907409668
merge1,0.0969400405883789
partition_sort,0.07352614402770996
qs1,0.06148982048034668
qs2,0.10327959060668945
qs3,0.12844181060791016
qs4,0.09293651580810547
qs5,0.09128618240356445
merge1,0.10879158973693848
partition_sort,0.07407927513122559
qs1,0.06284904479980469
qs2,0.12984895706176758
qs3,0.14252853393554688
qs4,0.09352374076843262
qs5,0.1093299388885498
merge1,0.10460996627807617
partition_sort,0.08355545997619629
qs1,0.061966657638549805
qs2,0.10367608070373535
qs3,0.10441136360168457
qs4,0.08455824851989746
qs5,0.08576011657714844
merge1,0.0980224609375
partition_sort,0.06949329376220703
qs1,0.06691217422485352
qs2,0.11516380310058594
qs3,0.10259532928466797
qs4,0.08482885360717773
qs5,0.08109855651855469
merge1,0.10004901885986328
partition_sort,0.08171701431274414
qs1,0.06137442588806152
qs2,0.11060786247253418
qs3,0.10428786277770996
qs4,0.08128881454467773
qs5,0.08414769172668457
merge1,0.09969449043273926
partition_sort,0.06687116622924805
qs1,0.05353426933288574
qs2,0.09122776985168457
qs3,0.09185552597045898
qs4,0.07440519332885742
qs5,0.07609891891479492
merge1,0.09297418594360352
partition_sort,0.0643458366394043
qs1,0.05270791053771973
qs2,0.0929403305053711
qs3,0.10071182250976562
qs4,0.08246397972106934
qs5,0.08833479881286621
merge1,0.10129261016845703
partition_sort,0.07252216339111328
qs1,0.057616233825683594
qs2,0.0988624095916748
qs3,0.09782552719116211
qs4,0.07578825950622559
qs5,0.0821998119354248
merge1,0.09290552139282227
partition_sort,0.06527256965637207
qs1,0.05372047424316406
qs2,0.08918905258178711
qs3,0.09218931198120117
qs4,0.08036494255065918
qs5,0.07529687881469727
merge1,0.09224200248718262
partition_sort,0.06452202796936035
qs1,0.05286002159118652
qs2,0.09352540969848633
qs3,0.09368586540222168
qs4,0.07948923110961914
qs5,0.07598495483398438
merge1,0.09203004837036133
partition_sort,0.06494641304016113
qs1,0.05356478691101074
qs2,0.0980379581451416
qs3,0.09318876266479492
qs4,0.07943534851074219
qs5,0.07718133926391602
merge1,0.09019780158996582
partition_sort,0.06343770027160645
qs1,0.05169177055358887
qs2,0.09025835990905762
qs3,0.09074807167053223
qs4,0.0701742172241211
qs5,0.07552313804626465
merge1,0.09109973907470703
partition_sort,0.06331872940063477
qs1,0.05181455612182617
qs2,0.09044408798217773
qs3,0.0888969898223877
qs4,0.07644319534301758
qs5,0.07662105560302734
merge1,0.09023141860961914
partition_sort,0.06329202651977539
qs1,0.05177044868469238
qs2,0.08843469619750977
qs3,0.09199738502502441
qs4,0.0741884708404541
qs5,0.07606077194213867
merge1,0.09097623825073242
partition_sort,0.06471490859985352
qs1,0.05256032943725586
qs2,0.09026265144348145
qs3,0.09296536445617676
qs4,0.08055329322814941
qs5,0.08198904991149902
merge1,0.09396004676818848
partition_sort,0.06714320182800293
qs1,0.05464982986450195
qs2,0.09177923202514648
qs3,0.09381723403930664
qs4,0.07373428344726562
qs5,0.0760655403137207
merge1,0.0943906307220459
partition_sort,0.06775259971618652
qs1,0.05527639389038086
qs2,0.09802842140197754
qs3,0.09370779991149902
qs4,0.07691264152526855
qs5,0.07651209831237793
merge1,0.09354615211486816
partition_sort,0.06623172760009766
qs1,0.05414438247680664
qs2,0.09383511543273926
qs3,0.09016537666320801
qs4,0.0731194019317627
qs5,0.07714581489562988
merge1,0.09011292457580566
partition_sort,0.06391787528991699
qs1,0.05439496040344238
qs2,0.09013700485229492
qs3,0.08901667594909668
qs4,0.07490825653076172
qs5,0.07637190818786621
merge1,0.09023928642272949
partition_sort,0.06456255912780762
qs1,0.0537412166595459
qs2,0.09105730056762695
qs3,0.09130978584289551
qs4,0.07469367980957031
qs5,0.07621502876281738
merge1,0.09142160415649414
partition_sort,0.06499814987182617
qs1,0.05311226844787598
qs2,0.09434103965759277
qs3,0.09329533576965332
qs4,0.0766000747680664
qs5,0.0767815113067627
merge1,0.08987808227539062
partition_sort,0.06387042999267578
qs1,0.05203580856323242
qs2,0.09445071220397949
qs3,0.09236764907836914
qs4,0.07529044151306152
qs5,0.07556509971618652
merge1,0.09112548828125
partition_sort,0.063385009765625
qs1,0.052988529205322266
qs2,0.0926668643951416
qs3,0.08916258811950684
qs4,0.07520174980163574
qs5,0.07344722747802734
merge1,0.09105563163757324
partition_sort,0.06320524215698242
qs1,0.052817344665527344
qs2,0.09179043769836426
qs3,0.09167098999023438
qs4,0.07426142692565918
qs5,0.07420873641967773
merge1,0.0922858715057373
partition_sort,0.06678581237792969
qs1,0.05471444129943848
qs2,0.09282732009887695
qs3,0.08808684349060059
qs4,0.07970619201660156
qs5,0.07814526557922363
merge1,0.09125161170959473
partition_sort,0.06436324119567871
qs1,0.05206727981567383
qs2,0.0911712646484375
qs3,0.09153008460998535
qs4,0.07839107513427734
qs5,0.07294487953186035
merge1,0.09108495712280273
partition_sort,0.06448745727539062
qs1,0.05220389366149902
qs2,0.08967375755310059
qs3,0.0933685302734375
qs4,0.0737144947052002
qs5,0.07419466972351074
merge1,0.09043216705322266
partition_sort,0.06445717811584473
qs1,0.05170273780822754
qs2,0.0928959846496582
qs3,0.09163570404052734
qs4,0.07758760452270508
qs5,0.07406997680664062
merge1,0.09019279479980469
partition_sort,0.06307554244995117
qs1,0.0518956184387207
qs2,0.09009861946105957
qs3,0.08749055862426758
qs4,0.08233857154846191
qs5,0.07645535469055176
